season,mnth,holiday,weekday,workingday,weathersit,temp,ftemp,hum,windspeed,cnt
1,0.727272727,0,0.5,1,0.5,0.717561791,0.651182999,0.872750643,0.260244834,0.446962724
1,0.727272727,0,0.666666667,1,0,0.694717973,0.650335037,0.718937789,0.310245731,0.554187759
1,0.727272727,0,0.833333333,1,0,0.629300396,0.611372092,0.665809769,0.379497406,0.595950299
1,0.818181818,0,1,0,0.5,0.437200746,0.438148901,0.775064267,0.556421912,0.276921307
1,0.818181818,0,0,0,0.5,0.37074521,0.349485657,0.81405347,0.41152981,0.333179936
1,0.818181818,0,0.166666667,1,0.5,0.40501156,0.410823778,0.782347558,0.125660083,0.40819144
1,0.818181818,0,0.333333333,1,0,0.529616469,0.516900438,0.730077121,0.378217182,0.510124252
1,0.818181818,0,0.5,1,0,0.597109964,0.588150266,0.66623856,0.319248531,0.552692131
1,0.818181818,0,0.666666667,1,0,0.542076959,0.526833147,0.638388689,0.232053102,0.545674183
1,0.818181818,0,0.833333333,1,0,0.562843614,0.558308822,0.703513625,0,0.570984814
1,0.818181818,0,1,0,0,0.576343309,0.56990989,0.721079692,0.047441479,0.619765301
1,0.818181818,0,0,0,0,0.600225086,0.584008903,0.748071979,0.084643845,0.63150023
1,0.818181818,1,0.166666667,0,0,0.637606559,0.608872835,0.754498715,0.041050666,0.586171192
1,0.818181818,0,0.333333333,1,0.5,0.632415518,0.613035201,0.831619537,0.24872694,0.522434422
1,0.818181818,0,0.5,1,1,0.603340209,0.575783932,0.931876607,0.46541261,0.275425679
1,0.818181818,0,0.666666667,1,0.5,0.660451623,0.620527721,0.922022622,0.246139691,0.332604694
1,0.818181818,0,0.833333333,1,0.5,0.612685577,0.591480421,0.736503856,0.415384914,0.416705016
1,0.818181818,0,1,0,0,0.557652573,0.550854368,0.497000514,0.485890012,0.597676024
1,0.818181818,0,0,0,0,0.563882819,0.556668028,0.500428792,0.534612747,0.57742752
1,0.818181818,0,0.166666667,1,0,0.591918923,0.566605988,0.595972237,0.315391366,0.523239761
1,0.818181818,0,0.333333333,1,0.5,0.589841759,0.582352357,0.721508483,0.180788474,0.543718362
1,0.818181818,0,0.5,1,1,0.601354007,0.570705347,0.92053162,0.455494481,0.276346065
1,0.818181818,0,0.666666667,1,0,0.519231895,0.508587521,0.654241645,0.824380457,0.480096641
1,0.818181818,0,0.833333333,1,0,0.459006605,0.452237413,0.590403085,0.410257832,0.492636908
1,0.818181818,0,1,0,0,0.452776359,0.454726169,0.646958355,0.144875609,0.493097101
1,0.818181818,0,0,0,0,0.4517384,0.450579555,0.762210797,0.158988586,0.501495628
1,0.818181818,0,0.166666667,1,0,0.503656282,0.496172619,0.793915681,0.198734289,0.479176254
1,0.818181818,0,0.333333333,1,0,0.514040855,0.50445272,0.64053162,0.297412566,0.536700414
1,0.818181818,0,0.5,1,0.5,0.529616469,0.516884687,0.740788689,0.260271634,0.445467096
1,0.818181818,0,0.666666667,1,0.5,0.511963691,0.496145054,0.83590437,0.36153716,0.303382421
1,0.818181818,0,0.833333333,1,0.5,0.338554777,0.314694266,0.602398972,0.426921362,0.428554993
1,0.818181818,0,1,0,1,0.243025178,0.195377057,0.907455013,0.678208131,0.069604234
1,0.818181818,0,0,0,0,0.324018369,0.317998169,0.641388175,0.317943568,0.380694892
1,0.818181818,0,0.166666667,1,0,0.349977309,0.363591233,0.723221594,0.173084452,0.419581224
1,0.909090909,0,0.333333333,1,0,0.425778214,0.417442084,0.703084833,0.23332508,0.465485504
1,0.909090909,0,0.5,1,0,0.39670415,0.408312707,0.73907455,0.12307469,0.479061206
1,0.909090909,0,0.666666667,1,0,0.435123582,0.429036589,0.721936247,0.235893775,0.454670962
1,0.909090909,0,0.833333333,1,0.5,0.428893336,0.425716935,0.640102828,0.514125037,0.462954441
1,0.909090909,0,1,0,0,0.333363737,0.321312572,0.533847815,0.34359959,0.449148642
1,0.909090909,0,0,0,0,0.360360637,0.37185427,0.75535527,0.143612908,0.417280258
1,0.909090909,0,0.166666667,1,0,0.418510009,0.422407782,0.780205656,0.07181068,0.461688909
1,0.909090909,0,0.333333333,1,0,0.435123582,0.437339005,0.742074036,0.09616277,0.481247124
1,0.909090909,0,0.5,1,0,0.424740255,0.43318189,0.779776864,0.082058246,0.470202485
1,0.909090909,0,0.666666667,1,0.5,0.399819273,0.386769742,0.836332134,0.343609898,0.33490566
1,0.909090909,1,0.833333333,0,0,0.330248614,0.298949209,0.458868895,0.602557397,0.38495168
1,0.909090909,0,1,0,0,0.37074521,0.366057674,0.568552185,0.3910153,0.465370456
1,0.909090909,0,0,0,0,0.475620177,0.461365476,0.471293573,0.534620993,0.425103543
1,0.909090909,0,0.166666667,1,0,0.586726637,0.58483455,0.603684319,0.585902114,0.513575702
1,0.909090909,0,0.333333333,1,0.5,0.586726637,0.562476438,0.708226221,0.365392263,0.480096641
1,0.909090909,0,0.5,1,1,0.495350119,0.489505746,0.956298201,0.235918513,0.206511735
1,0.909090909,0,0.666666667,1,0.5,0.352054473,0.320481674,0.592116195,0.583358158,0.348711459
1,0.909090909,0,0.833333333,1,0,0.26794616,0.254193606,0.42159383,0.301277977,0.387712839
1,0.909090909,0,1,0,0,0.33647886,0.322138219,0.51628072,0.416648645,0.418890934
1,0.909090909,0,0,0,0.5,0.503656282,0.496160805,0.703941388,0.337184039,0.402439024
1,0.909090909,0,0.166666667,1,1,0.483927587,0.480414436,0.935732648,0.238443915,0.315577543
1,0.909090909,0,0.333333333,1,1,0.445508155,0.449743406,0.989717224,0.198734289,0.182351588
1,0.909090909,0,0.5,1,0.5,0.475620177,0.461348412,0.7793491,0.646159235,0.292682927
1,0.909090909,1,0.666666667,0,0,0.391511864,0.385128948,0.564696144,0.298744329,0.169466176
1,0.909090909,0,0.833333333,1,0,0.393589028,0.395892555,0.661953728,0.157717226,0.318683847
1,0.909090909,0,1,0,0,0.394626986,0.401689151,0.700942931,0.094891411,0.350437184
1,0.909090909,0,0,0,0,0.498465241,0.49450951,0.718080206,0.384607995,0.350782329
1,0.909090909,0,0.166666667,1,0,0.553678923,0.539561769,0.764054499,0.246830311,0.442360792
1,0.909090909,0,0.333333333,1,0.5,0.497426036,0.4887011,0.854326992,0.485908566,0.332719742
1,0.909090909,0,0.5,1,0,0.331286573,0.304730054,0.630676607,0.512844813,0.413138518
1,1,0,0.666666667,1,0,0.315710959,0.297291351,0.539416967,0.40770563,0.426254027
1,1,0,0.833333333,1,0,0.317788123,0.331261033,0.643530077,0.161548003,0.450759319
1,1,0,1,0,0,0.299097387,0.303920158,0.630248843,0.151300644,0.413253566
1,1,0,0,0,0,0.338554777,0.354451355,0.797771722,0.126922784,0.398412333
1,1,0,0.166666667,1,0.5,0.407087477,0.413290219,0.850470951,0.082084015,0.435918086
1,1,0,0.333333333,1,1,0.502618323,0.495297091,0.976434961,0.433320421,0.29590428
1,1,0,0.5,1,1,0.437200746,0.421587385,0.997858098,0.502572096,0.078578003
1,1,0,0.666666667,1,0,0.257561587,0.233476288,0.596401028,0.448730527,0.379659457
1,1,0,0.833333333,1,0,0.288712814,0.31302722,0.715509512,0.124363161,0.413943856
1,1,0,1,0,0,0.268984119,0.245912192,0.5218509,0.434635692,0.364473079
1,1,0,0,0,0,0.201489378,0.228509277,0.503856041,0.091017547,0.31304648
1,1,0,0.166666667,1,0,0.223295237,0.250879203,0.689802571,0.084643845,0.378278877
1,1,0,0.333333333,1,0,0.278329487,0.291494755,0.606683805,0.243589551,0.402784169
1,1,0,0.5,1,0.5,0.321941205,0.340356281,0.68251928,0.079507075,0.427749655
1,1,0,0.666666667,1,0.5,0.452776359,0.437327192,0.652099743,0.506421015,0.424183157
1,1,0,0.833333333,1,0.5,0.393589028,0.368529366,0.514567609,0.491027402,0.408996779
1,1,0,1,0,0.5,0.248216218,0.223543579,0.576692031,0.455139894,0.312586286
1,1,0,0,0,0,0.223295237,0.218566067,0.602827763,0.303846672,0.277151404
1,1,0,0.166666667,1,0,0.271061282,0.264972965,0.655526992,0.310272531,0.388978371
1,1,0,0.333333333,1,0.5,0.407087477,0.416609873,0.612253985,0.080769775,0.428900138
0,1,0,0.5,1,0.5,0.460044564,0.458040572,0.882604627,0.410266078,0.303497469
0,1,0,0.666666667,1,0.5,0.453814318,0.455551816,0.778920308,0.051298232,0.350437184
0,1,0,0.833333333,1,0,0.391511864,0.391747254,0.705655527,0.519210887,0.251610676
0,1,0,1,0,0,0.303250469,0.289005999,0.557840617,0.346160039,0.113782789
0,1,0,0,0,0,0.268713726,0.263697084,0.700569666,0.273566587,0.08421537
0,1,1,0.166666667,0,0,0.327223207,0.310392761,0.521292545,0.447508026,0.148987575
0,1,0,0.333333333,1,0.5,0.331286573,0.32627302,0.784061697,0.34233792,0.131155085
0,1,0,0.5,1,0,0.299051283,0.263714148,0.518162468,0.559854397,0.26231017
0,1,0,0.666666667,1,0,0.235755728,0.242604352,0.590403085,0.200012452,0.276231017
0,1,0,0.833333333,1,0,0.314673001,0.314694266,0.654670437,0.230781124,0.34249885
0,1,0,1,0,0,0.437200746,0.439800196,0.633247301,0.407697384,0.283364013
0,0,0,0,0,0,0.387358782,0.389263748,0.712082262,0.350000711,0.261389784
0,0,1,0.166666667,0,0,0.266545601,0.227393537,0.392086375,0.633460071,0.22192821
0,0,0,0.333333333,1,0,0.113227982,0.06196346,0.453727506,0.707688334,0.254716981
0,0,0,0.5,1,0.5,0.060270896,0.052856399,0.426306427,0.334607098,0.269903359
0,0,0,0.666666667,1,0,0.257561587,0.261663812,0.538989203,0.221813371,0.373907041
0,0,0,0.833333333,1,0,0.342709105,0.34285685,0.557411825,0.299989507,0.468936954
0,0,0,1,0,0,0.416432846,0.40916067,0.546701285,0.314111142,0.517602393
0,0,0,0,0,0,0.346862187,0.342845037,0.4781491,0.348712241,0.391509434
0,0,0,0.166666667,1,0.5,0.205643705,0.221060074,0.721508483,0.157725885,0.270823746
0,0,0,0.333333333,1,0,0.310970989,0.314712643,0.664804113,0.340486646,0.411412793
0,0,0,0.5,1,0.5,0.26794616,0.26745122,0.871465296,0.224357326,0.24792913
0,0,0,0.666666667,1,0.5,0.402934396,0.397555664,0.825621594,0.326911322,0.468821905
0,0,0,0.833333333,1,0,0.26794616,0.223531765,0.5218509,0.733327863,0.367234238
0,0,0,1,0,0,0.150609455,0.13653688,0.470437018,0.339725933,0.284284399
0,0,0,0,0,0,0.133995883,0.108365108,0.431020051,0.471819916,0.263345605
0,0,1,0.166666667,0,0,0.163069946,0.146481403,0.537275064,0.430795019,0.261849977
0,0,0,0.333333333,1,0.5,0.39115051,0.374374529,0.736336247,0.673588192,0.335135757
0,0,0,0.5,1,0,0.304288427,0.257518511,0.455869409,0.810267068,0.385872066
0,0,0,0.666666667,1,0,0.163069946,0.145661006,0.511568123,0.40770563,0.376208007
0,0,0,0.833333333,1,0.5,0.197336296,0.186247681,0.462724936,0.371818122,0.361366774
0,0,0,1,0,0.5,0.142302046,0.125757522,0.854755784,0.412826527,0.147146802
0,0,0,0,0,0.5,0.128803596,0.109185505,0.818766067,0.365402571,0.224919466
0,0,0,0.166666667,1,0.5,0.198374255,0.215256914,0.937017995,0.182068698,0.277266452
0,0,0,0.333333333,1,0,0.353092432,0.354461856,0.85946838,0.208990513,0.496663599
0,0,0,0.5,1,0,0.292867142,0.28320284,0.661953728,0.285894672,0.488725265
0,0,0,0.666666667,1,0.5,0.352054473,0.363574169,0.791344987,0.105147635,0.466290842
0,0,0,0.833333333,1,0.5,0.455891482,0.441456741,0.762210797,0.660264378,0.395075932
0,0,0,1,0,0,0.319864041,0.324626975,0.558697172,0.388473406,0.460308329
0,0,0,0,0,0,0.278329487,0.254193606,0.320051414,0.448714034,0.37057064
0,0,0,0.166666667,1,0,0.261715914,0.240941243,0.412167609,0.398704891,0.41440405
0,0,0,0.333333333,1,0,0.412279764,0.396740517,0.428449357,0.49358785,0.516221813
0,0.090909091,0,0.5,1,0,0.510925732,0.508604585,0.522279692,0.343609898,0.524275196
0,0.090909091,0,0.666666667,1,0.5,0.423702296,0.419913776,0.691945501,0.339734179,0.43016567
0,0.090909091,0,0.833333333,1,0,0.316748918,0.302268863,0.541559897,0.321817226,0.475034514
0,0.090909091,0,1,0,0.5,0.255485669,0.254198857,0.801627763,0.205133348,0.32328578
0,0.090909091,0,0,0,0.5,0.257561587,0.243429999,0.707369666,0.316663344,0.336516337
0,0.090909091,0,0.166666667,1,0,0.278465306,0.285309619,0.639767609,0.270905123,0.432811781
0,0.090909091,0,0.333333333,1,0,0.367630087,0.370208226,0.510282776,0.257667893,0.500805338
0,0.090909091,0,0.5,1,0.5,0.246140301,0.245924006,0.743359383,0.229511208,0.31983433
0,0.090909091,0,0.666666667,1,0,0.256523628,0.240105095,0.577977378,0.353855815,0.438104004
0,0.090909091,0,0.833333333,1,0.5,0.276252323,0.281544982,0.555269923,0.194893617,0.438219052
0,0.090909091,0,1,0,1,0.205643705,0.173001881,0.751928021,0.55126803,0.247008744
0,0.090909091,0,0,0,0,0.085191878,0.029650325,0.477720308,0.797450395,0.173377819
0,0.090909091,0,0.166666667,1,0,0.203566541,0.195377057,0.422879177,0.298701036,0.391164289
0,0.090909091,0,0.333333333,1,0.5,0.324018369,0.334559684,0.523136247,0.244886267,0.448688449
0,0.090909091,0,0.5,1,0,0.360360637,0.357771009,0.546272494,0.328216285,0.477105384
0,0.090909091,0,0.666666667,1,0.5,0.320903246,0.329592674,0.774207712,0.142315779,0.343189139
0,0.090909091,0,0.833333333,1,0,0.354130391,0.357771009,0.652527506,0.378200689,0.475379659
0,0.090909091,0,1,0,0,0.358284719,0.362753772,0.549699743,0.347448509,0.494247584
0,0.090909091,0,0,0,0.5,0.275214364,0.245093108,0.530419537,0.475642034,0.30683387
0,0.090909091,1,0.166666667,0,0,0.275214364,0.255073072,0.522186118,0.426104987,0.357455131
0,0.090909091,0,0.333333333,1,0,0.284965944,0.283586129,0.611154756,0.377934749,0.432006443
0,0.090909091,0,0.5,1,0,0.419547968,0.411638925,0.58397635,0.437212632,0.54659457
0,0.090909091,0,0.666666667,1,0,0.492234996,0.479605852,0.570265296,0.347415524,0.579843534
0,0.090909091,0,0.833333333,1,0.5,0.434085623,0.435665396,0.758354756,0.443595199,0.39864243
0,0.090909091,0,1,0,0,0.288712814,0.23181843,0.407026221,0.823075494,0.311780948
0,0.090909091,0,0,0,0,0.274176405,0.248400948,0.42159383,0.376928711,0.387367694
0,0.090909091,0,0.166666667,1,0,0.383205701,0.366073426,0.504712596,0.506402461,0.494707777
0,0.090909091,0,0.333333333,1,0,0.373860332,0.360259765,0.407026221,0.352577652,0.499424758
0,0.090909091,0,0.5,1,0.5,0.355395131,0.353624395,0.82754036,0.32309745,0.208467556
0,0.181818182,0,0.666666667,1,0,0.531692386,0.52019909,0.632819537,0.421783973,0.571560055
0,0.181818182,0,0.833333333,1,0.5,0.366590882,0.368551681,0.675663753,0.252565551,0.364933272
0,0.181818182,0,1,0,0.5,0.442393032,0.438974549,0.638817481,0.285911164,0.465255407
0,0.181818182,0,0,0,0,0.332324532,0.293966447,0.414738303,0.643574048,0.391279337
0,0.181818182,0,0.166666667,1,0,0.229525482,0.212779972,0.520565553,0.425641138,0.380924988
0,0.181818182,0,0.333333333,1,0,0.248216218,0.230987532,0.469580463,0.367952711,0.452600092
0,0.181818182,0,0.5,1,0,0.429932541,0.401706215,0.527848843,0.666679929,0.56304648
0,0.181818182,0,0.666666667,1,0,0.583611514,0.584824049,0.583547558,0.864143684,0.616658997
0,0.181818182,0,0.833333333,1,0.5,0.438238705,0.417435521,0.418594344,0.808970351,0.523124712
0,0.181818182,0,1,0,0,0.284559732,0.260817163,0.360325964,0.419233832,0.47123792
0,0.181818182,0,0,0,0,0.377065171,0.368325907,0.490444216,0.412713141,0.562471238
0,0.181818182,0,0.166666667,1,0,0.50781061,0.499487022,0.502999486,0.382049608,0.606994938
0,0.181818182,0,0.333333333,1,0,0.630338355,0.608878086,0.63496144,0.442323221,0.670156466
0,0.181818182,0,0.5,1,0,0.639683723,0.616344354,0.521422108,0.191044698,0.723653935
0,0.181818182,0,0.666666667,1,0,0.620992986,0.595615222,0.595972237,0.262830021,0.709848136
0,0.181818182,0,0.833333333,1,0.5,0.469389932,0.468819931,0.865895116,0.187189595,0.501150483
0,0.181818182,0,1,0,0.5,0.566997941,0.559151534,0.77720617,0.182060452,0.898987575
0,0.181818182,0,0,0,0.5,0.515078814,0.505273117,0.832904884,0.215414311,0.67533364
0,0.181818182,0,0.166666667,1,0,0.605417373,0.595609971,0.749357326,0.288463366,0.705361252
0,0.181818182,0,0.333333333,1,0,0.625146068,0.603107742,0.830762982,0.203844878,0.698458353
0.333333333,0.181818182,0,0.5,1,0.5,0.5888038,0.569930892,0.844473008,0.138467479,0.714219972
0.333333333,0.181818182,0,0.666666667,1,0,0.616839905,0.593963927,0.854755784,0.196198579,0.787965946
0.333333333,0.181818182,0,0.833333333,1,0.5,0.676027237,0.644500374,0.713796401,0.1935969,0.959502991
0.333333333,0.181818182,0,1,0,0.5,0.552460287,0.535113249,0.910454499,0.351270628,0.385411873
0.333333333,0.181818182,0,0,0,0.5,0.471467096,0.470472538,0.905740874,0.408977608,0.572250345
0.333333333,0.181818182,0,0.166666667,1,0,0.481850423,0.472129083,0.491431362,0.751290171,0.636907501
0.333333333,0.181818182,0,0.333333333,1,0,0.329209409,0.310548965,0.298200514,0.339744487,0.584445467
0.333333333,0.181818182,0,0.5,1,0,0.529616469,0.514395931,0.494858612,0.555133441,0.653014266
0.333333333,0.181818182,0,0.666666667,1,0,0.542076959,0.529299588,0.451585604,0.612813621,0.703060285
0.333333333,0.181818182,0,0.833333333,1,0.5,0.387358782,0.389263748,0.597257584,0.238470716,0.625517717
0.333333333,0.181818182,0,1,0,0.5,0.454853523,0.449759158,0.759211311,0.470498461,0.714795214
0.333333333,0.272727273,0,0,0,0.5,0.456929441,0.443955998,0.695372751,0.308975814,0.69247584
0.333333333,0.272727273,0,0.166666667,1,0,0.466997518,0.457379004,0.518609769,0.5973293,0.680395766
0.333333333,0.272727273,0,0.333333333,1,0,0.50781061,0.501969215,0.407883805,0.160267779,0.776576162
0.333333333,0.272727273,0,0.5,1,0,0.601264291,0.596435618,0.482861697,0.326927815,0.737919926
0.333333333,0.272727273,0,0.666666667,1,0,0.468351973,0.462170122,0.384747558,0.406408913,0.740335941
0.333333333,0.272727273,0,0.833333333,1,0,0.428893336,0.409144918,0.387746015,0.573103995,0.740681086
0.333333333,0.272727273,0,1,0,0,0.471467096,0.455562317,0.261354242,0.520499358,0.786355269
0.333333333,0.272727273,0,0,0,0,0.549345164,0.542584767,0.283632905,0.433347221,0.592153705
0.333333333,0.272727273,0,0.166666667,1,0,0.535846714,0.521862199,0.326478149,0.692278228,0.640013806
0.333333333,0.272727273,0,0.333333333,1,0,0.482889628,0.468825181,0.447300771,0.467938012,0.678324896
0.333333333,0.272727273,0,0.5,1,0,0.360812952,0.338928134,0.482843188,0.562561215,0.55683387
0.333333333,0.272727273,0,0.666666667,1,0,0.421625132,0.404993054,0.479434447,0.552572993,0.619765301
0.333333333,0.272727273,0,0.833333333,1,0,0.477697341,0.463016771,0.419879692,0.274349977,0.73354809
0.333333333,0.272727273,0,1,0,0,0.543114918,0.536771107,0.517138303,0.34742377,0.855729406
0.333333333,0.272727273,0,0,0,0,0.682257482,0.649498888,0.522279692,0.417953608,0.817993557
0.333333333,0.272727273,1,0.166666667,0,0,0.753905305,0.703382555,0.577549614,0.541028298,0.730326737
0.333333333,0.272727273,0,0.333333333,1,0,0.6843334,0.681805461,0.401457069,0.517938909,0.767257248
0.333333333,0.272727273,0,0.5,1,0.5,0.503656282,0.496134552,0.585261697,0.299997753,0.499884952
0.333333333,0.272727273,0,0.666666667,1,0,0.547268,0.543399914,0.629820051,0.089754846,0.75276116
0.333333333,0.272727273,0,0.833333333,1,0,0.582573555,0.573234795,0.714224165,0.262805282,0.836171192
0.333333333,0.272727273,0,1,0,0,0.6365686,0.608867585,0.702228278,0.53846785,0.759549011
0.333333333,0.272727273,0,0,0,1,0.420587173,0.40748706,0.859040617,0.664138035,0.115623562
0.333333333,0.272727273,0,0.166666667,1,0.5,0.327133491,0.291477691,0.78834653,0.579511301,0.367234238
0.333333333,0.272727273,0,0.333333333,1,0,0.441353827,0.428199128,0.467009769,0.467954505,0.645536125
0.333333333,0.272727273,0,0.5,1,0,0.5202711,0.513565033,0.440017481,0.198734289,0.710308329
0.333333333,0.272727273,0,0.666666667,1,0.5,0.547268,0.530978449,0.778063753,0.317960061,0.575701795
0.333333333,0.272727273,0,0.833333333,1,0,0.496388078,0.490357646,0.412167609,0.670502048,0.714565117
0.333333333,0.272727273,0,1,0,0.5,0.395666191,0.39173544,0.503427249,0.221788632,0.482972849
0.333333333,0.272727273,0,0,0,0,0.497426036,0.487055056,0.603684319,0.194850324,0.722733548
0.333333333,0.272727273,0,0.166666667,1,0.5,0.504695487,0.496998266,0.586118252,0.307679098,0.638518178
0.333333333,0.363636364,0,0.333333333,1,0.5,0.690563645,0.653628438,0.678234447,0.275638447,0.657846295
0.333333333,0.363636364,0,0.5,1,0,0.629300396,0.602271594,0.819622622,0.238452162,0.707202025
0.333333333,0.363636364,0,0.666666667,1,0.5,0.624108109,0.60141313,0.79005964,0.229459669,0.736194202
0.333333333,0.363636364,0,0.833333333,1,0,0.708216423,0.671868814,0.756212853,0.28974359,0.721813162
0.333333333,0.363636364,0,1,0,0.5,0.700948218,0.6635874,0.778063753,0.269239388,0.789346526
0.333333333,0.363636364,0,0,0,0.5,0.627223232,0.6138766,0.76092545,0.262821775,0.729061206
0.333333333,0.363636364,0,0.166666667,1,0.5,0.596072005,0.588155517,0.682948072,0.42948181,0.71916705
0.333333333,0.363636364,0,0.333333333,1,0.5,0.651106255,0.627966424,0.705226735,0.564117687,0.656465716
0.333333333,0.363636364,0,0.5,1,0.5,0.642798846,0.622130449,0.765210283,0.399983054,0.540151864
0.333333333,0.363636364,0,0.666666667,1,0,0.556613368,0.541742056,0.567694602,0.601295727,0.753566498
0.333333333,0.363636364,0,0.833333333,1,0,0.590879718,0.579874103,0.37060874,0.442296421,0.806258629
0.333333333,0.363636364,0,1,0,0,0.629300396,0.61135634,0.494002057,0.207683489,0.852162908
0.333333333,0.363636364,0,0,0,0,0.689525686,0.66441436,0.592544987,0.417928869,0.701334561
0.333333333,0.363636364,0,0.166666667,1,0.5,0.640721682,0.618028464,0.81191054,0.392314078,0.324551312
0.333333333,0.363636364,0,0.333333333,1,0.5,0.688487728,0.652818542,0.817051928,0.257694694,0.585941095
0.333333333,0.363636364,0,0.5,1,0,0.719638955,0.678508122,0.717652442,0.206403265,0.851587667
0.333333333,0.363636364,0,0.666666667,1,0,0.665642664,0.647842343,0.53470437,0.426913116,0.846985734
0.333333333,0.363636364,0,0.833333333,1,0,0.629300396,0.619631192,0.53813162,0.235893775,0.876323056
0.333333333,0.363636364,0,1,0,0,0.673950073,0.64035376,0.469151671,0.126957212,0.951679705
0.333333333,0.363636364,0,0,0,0,0.699909013,0.662746001,0.545415938,0.478229283,0.817648412
0.333333333,0.363636364,0,0.166666667,1,0.5,0.671872909,0.63872478,0.834190231,0.434600645,0.498964565
0.333333333,0.363636364,0,0.333333333,1,0.5,0.692640809,0.658621702,0.787488946,0.197445819,0.696157386
0.333333333,0.363636364,0,0.5,1,0.5,0.700948218,0.663592651,0.796486375,0.164116698,0.602623102
0.333333333,0.363636364,0,0.666666667,1,0,0.742482773,0.692586132,0.736932648,0.310272531,0.776346065
0.333333333,0.363636364,0,0.833333333,1,0,0.773634,0.719927007,0.76820874,0.243589551,0.772204326
0.333333333,0.363636364,0,1,0,0,0.789209614,0.739835742,0.753213368,0.364070808,0.749424758
0.333333333,0.363636364,0,0,0,0,0.786094491,0.738167383,0.716794859,0.397424667,0.755752416
0.333333333,0.363636364,1,0.166666667,0,0,0.814130595,0.787883434,0.695372751,0.358976711,0.692705936
0.333333333,0.363636364,0,0.333333333,1,0,0.826591086,0.779603332,0.703941388,0.562820971,0.65819144
0.333333333,0.363636364,0,0.5,1,0.5,0.744559937,0.698399793,0.688946015,0.230764632,0.786125173
0.333333333,0.363636364,0,0.666666667,1,0,0.773634,0.72491502,0.506855527,0.356416263,0.841693511
0.333333333,0.454545455,0,0.833333333,1,0.5,0.741444814,0.694242678,0.776778406,0.443586953,0.472273355
0.333333333,0.454545455,0,1,0,0,0.653182173,0.639539927,0.564696144,0.338445709,0.931661298
0.333333333,0.454545455,0,0,0,0,0.677065196,0.651150183,0.50728329,0.333343366,0.876553152
0.333333333,0.454545455,0,0.166666667,1,0,0.67083495,0.655284984,0.500856555,0.541036545,0.802577082
0.333333333,0.454545455,0,0.333333333,1,0.5,0.600225086,0.586514723,0.630676607,0.385888219,0.802922227
0.333333333,0.454545455,0,0.5,1,0,0.616839905,0.608041937,0.628534704,0.112835577,0.809134837
0.333333333,0.454545455,0,0.666666667,1,0,0.677065196,0.643679977,0.583118766,0.278223634,0.859641049
0.333333333,0.454545455,0,0.833333333,1,0,0.735214568,0.680985064,0.481148586,0.315399612,0.887482743
0.333333333,0.454545455,0,1,0,0,0.812053432,0.747279695,0.449442674,0.251293573,0.860101243
0.333333333,0.454545455,0,0,0,0,0.831783373,0.767166116,0.553555784,0.229511208,0.756557754
0.333333333,0.454545455,0,0.166666667,1,0.5,0.824513922,0.762183353,0.604541902,0.382049608,0.764150943
0.333333333,0.454545455,0,0.333333333,1,0.5,0.740405609,0.681002129,0.856897686,0.396136197,0.569489185
0.333333333,0.454545455,0,0.5,1,0,0.743520732,0.698384041,0.598542931,0.661526048,0.851242522
0.333333333,0.454545455,0,0.666666667,1,0,0.734175363,0.715797457,0.58568946,0.476922259,0.844569719
0.333333333,0.454545455,0,0.833333333,1,0,0.722754078,0.68346857,0.606255013,0.317943568,0.879314312
0.333333333,0.454545455,0,1,0,0,0.713408709,0.676845014,0.51842365,0.29743112,0.8835711
0.333333333,0.454545455,0,0,0,0,0.664604705,0.647004882,0.615681234,0.252565551,0.800276116
0.333333333,0.454545455,0,0.166666667,1,0.5,0.634491436,0.611389156,0.799914653,0.314086403,0.584100322
0.333333333,0.454545455,0,0.333333333,1,0,0.784017327,0.755582112,0.709511568,0.258983164,0.782673723
0.333333333,0.454545455,0,0.5,1,0,0.901354032,0.842587498,0.608825707,0.188467757,0.712034054
0.666666667,0.454545455,0,0.666666667,1,0,0.930428095,0.884023447,0.58397635,0.198723981,0.676829268
0.666666667,0.454545455,0,0.833333333,1,0,0.895123786,0.846717047,0.589974293,0.330776733,0.667395306
0.666666667,0.454545455,0,1,0,0,0.838013618,0.753088105,0.549699743,0.324342628,0.85549931
0.666666667,0.454545455,0,0,0,0,0.852550027,0.781259878,0.49271671,0.253845775,0.790266912
0.666666667,0.454545455,0,0.166666667,1,0,0.818283677,0.754728899,0.51842365,0.573093687,0.7773815
0.666666667,0.454545455,0,0.333333333,1,0,0.712369504,0.676839763,0.383889974,0.670520602,0.853658537
0.666666667,0.454545455,0,0.5,1,0,0.795439859,0.737336485,0.370179949,0.514116791,0.841348366
0.666666667,0.454545455,0,0.666666667,1,0,0.859819477,0.782911172,0.434447301,0.307703837,0.788886332
0.666666667,0.454545455,0,0.833333333,1,0,0.96573365,0.928746234,0.502570694,0.294854179,0.625977911
0.666666667,0.454545455,0,1,0,0,0.879548173,0.798657542,0.618251928,0.285894672,0.651748734
0.666666667,0.545454545,0,0,0,0,0.942888586,0.881512376,0.533419023,0.301269731,0.633801197
0.666666667,0.545454545,0,0.166666667,1,0,0.900316073,0.817730129,0.45972545,0.356391524,0.713874827
0.666666667,0.545454545,0,0.333333333,1,0,0.899276868,0.818533461,0.505997943,0.214082548,0.76369075
